검색 키워드,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
Review,32451221,Tools to Measure Health Literacy among US African Americans and Hispanics/Latinos with Type 2 Diabetes: A Scoping Review of the Literature,"Estrella ML, Allen-Meares P.",Patient Educ Couns. 2020 Oct;103(10):2155-2165. doi: 10.1016/j.pec.2020.04.012. Epub 2020 Apr 19.,Estrella ML,Patient Educ Couns,2020,2020/05/27,PMC7508870,NIHMS1597310,10.1016/j.pec.2020.04.012
Review,39550908,Parental experiences of end-of-life decision making in Neonatal Intensive Care Unit: A systematic review and qualitative data synthesis,"Ma Y, Gao J, Zhang C, Zhang L, Lu L.",Patient Educ Couns. 2025 Feb;131:108546. doi: 10.1016/j.pec.2024.108546. Epub 2024 Nov 13.,Ma Y,Patient Educ Couns,2025,2024/11/17,,,10.1016/j.pec.2024.108546
Review,30287148,The added value of therapist communication on the effect of physical therapy treatment in older adults; a systematic review and meta-analysis,"Lakke S, Foijer M, Dehner L, Krijnen W, Hobbelen H.",Patient Educ Couns. 2019 Feb;102(2):253-265. doi: 10.1016/j.pec.2018.09.020. Epub 2018 Sep 28.,Lakke S,Patient Educ Couns,2019,2018/10/06,,,10.1016/j.pec.2018.09.020
Review,12135822,The most effective psychologically-based treatments to reduce anxiety and panic in patients with chronic obstructive pulmonary disease (COPD): a systematic review,"Rose C, Wallace L, Dickson R, Ayres J, Lehman R, Searle Y, Burge PS.",Patient Educ Couns. 2002 Aug;47(4):311-8. doi: 10.1016/s0738-3991(02)00004-6.,Rose C,Patient Educ Couns,2002,2002/07/24,,,10.1016/s0738-3991(02)00004-6
Review,34389225,Impact in the quality of life of parents of children with chronic diseases using psychoeducational interventions - A systematic review with meta-analysis,"Garcia Rodrigues M, Rodrigues JD, Pereira AT, Azevedo LF, Pereira Rodrigues P, Areias JC, Areias ME.",Patient Educ Couns. 2022 Apr;105(4):869-880. doi: 10.1016/j.pec.2021.07.048. Epub 2021 Jul 29.,Garcia Rodrigues M,Patient Educ Couns,2022,2021/08/14,,,10.1016/j.pec.2021.07.048
Review,39362059,A systematic review of the use of unannounced standardized patients (USPs) in clinical settings: A call for more detailed quality and fidelity descriptions and expansion to new areas,"Wilhite JA, Phillips Z, Altshuler L, Hernan G, Lambert R, Nicholson J, Hanley K, Gillespie C, Zabar S.",Patient Educ Couns. 2025 Jan;130:108437. doi: 10.1016/j.pec.2024.108437. Epub 2024 Sep 13.,Wilhite JA,Patient Educ Couns,2025,2024/10/03,,,10.1016/j.pec.2024.108437
Review,34229918,"Corrigendum to ""Combining mHealth and health-coaching for improving self-management in chronic care. A scoping review"" [Patient Educ Couns, 104, 4 (April 2021) 680-688]","Faurholt Obro L, Heiselberg K, Gall Krogh P, Handberg C, Ammentorp J, Thybo Pihl G, Jörn Sloth Osther P.",Patient Educ Couns. 2021 Oct;104(10):2601. doi: 10.1016/j.pec.2021.06.035. Epub 2021 Jul 3.,Faurholt Obro L,Patient Educ Couns,2021,2021/07/07,,,10.1016/j.pec.2021.06.035
Review,35985906,"How do peer support interventions for the self-management of chronic pain, support basic psychological needs? A systematic review and framework synthesis using self-determination theory","Stenberg N, Gillison F, Rodham K.",Patient Educ Couns. 2022 Nov;105(11):3225-3234. doi: 10.1016/j.pec.2022.07.017. Epub 2022 Jul 27.,Stenberg N,Patient Educ Couns,2022,2022/08/19,,,10.1016/j.pec.2022.07.017
Review,30279029,Behaviour change techniques applied in interventions to enhance physical activity adherence in patients with chronic musculoskeletal conditions: A systematic review and meta-analysis,"Eisele A, Schagg D, Krämer LV, Bengel J, Göhner W.",Patient Educ Couns. 2019 Jan;102(1):25-36. doi: 10.1016/j.pec.2018.09.018. Epub 2018 Sep 29.,Eisele A,Patient Educ Couns,2019,2018/10/04,,,10.1016/j.pec.2018.09.018
Review,26658704,Diabetes self-management education for adults with type 2 diabetes mellitus: A systematic review of the effect on glycemic control,"Chrvala CA, Sherr D, Lipman RD.",Patient Educ Couns. 2016 Jun;99(6):926-43. doi: 10.1016/j.pec.2015.11.003. Epub 2015 Nov 22.,Chrvala CA,Patient Educ Couns,2016,2015/12/15,,,10.1016/j.pec.2015.11.003
Review,37738790,The impact of health and wellness coaching on patient-important outcomes in chronic illness care: A systematic review and meta-analysis,"Boehmer KR, Álvarez-Villalobos NA, Barakat S, de Leon-Gutierrez H, Ruiz-Hernandez FG, Elizondo-Omaña GG, Vaquera-Alfaro H, Ahn S, Spencer-Bonilla G, Gionfriddo MR, Millan-Alanis JM, Abdelrahim M, Prokop LJ, Murad MH, Wang Z.",Patient Educ Couns. 2023 Dec;117:107975. doi: 10.1016/j.pec.2023.107975. Epub 2023 Sep 15.,Boehmer KR,Patient Educ Couns,2023,2023/09/22,PMC10964774,NIHMS1979020,10.1016/j.pec.2023.107975
Review,30594322,Information and participation preferences and needs of non-Western ethnic minority cancer patients and survivors: A systematic review of the literature,"Yılmaz NG, Schouten BC, Schinkel S, van Weert JCM.",Patient Educ Couns. 2019 Apr;102(4):631-650. doi: 10.1016/j.pec.2018.11.018. Epub 2018 Nov 24.,Yılmaz NG,Patient Educ Couns,2019,2018/12/31,,,10.1016/j.pec.2018.11.018
Review,28855063,Does evidence support the use of mobile phone apps as a driver for promoting healthy lifestyles from a public health perspective? A systematic review of Randomized Control Trials,"Covolo L, Ceretti E, Moneda M, Castaldi S, Gelatti U.",Patient Educ Couns. 2017 Dec;100(12):2231-2243. doi: 10.1016/j.pec.2017.07.032. Epub 2017 Aug 30.,Covolo L,Patient Educ Couns,2017,2017/09/01,,,10.1016/j.pec.2017.07.032
Review,35858869,"Peer support interventions on quality of life, depression, anxiety, and self-efficacy among patients with cancer: A systematic review and meta-analysis","Zhang S, Li J, Hu X.",Patient Educ Couns. 2022 Nov;105(11):3213-3224. doi: 10.1016/j.pec.2022.07.008. Epub 2022 Jul 13.,Zhang S,Patient Educ Couns,2022,2022/07/20,,,10.1016/j.pec.2022.07.008
Review,32466864,Using pictures to convey health information: A systematic review and meta-analysis of the effects on patient and consumer health behaviors and outcomes,"Schubbe D, Scalia P, Yen RW, Saunders CH, Cohen S, Elwyn G, van den Muijsenbergh M, Durand MA.",Patient Educ Couns. 2020 Oct;103(10):1935-1960. doi: 10.1016/j.pec.2020.04.010. Epub 2020 May 11.,Schubbe D,Patient Educ Couns,2020,2020/05/30,,,10.1016/j.pec.2020.04.010
Review,22878028,Communication-related behavior change techniques used in face-to-face lifestyle interventions in primary care: a systematic review of the literature,"Noordman J, van der Weijden T, van Dulmen S.",Patient Educ Couns. 2012 Nov;89(2):227-44. doi: 10.1016/j.pec.2012.07.006. Epub 2012 Aug 9.,Noordman J,Patient Educ Couns,2012,2012/08/11,,,10.1016/j.pec.2012.07.006
Review,39368436,Proactive physical activity programs in lung cancer surgical patients at short and mid-term: A systematic review and meta-analysis,"Heredia-Ciuró A, Raya-Benítez J, Calvache-Mateo A, Martín-Núñez J, Cabrera-Martos I, López-López L, Valenza MC.",Patient Educ Couns. 2025 Jan;130:108454. doi: 10.1016/j.pec.2024.108454. Epub 2024 Oct 2.,Heredia-Ciuró A,Patient Educ Couns,2025,2024/10/05,,,10.1016/j.pec.2024.108454
Review,20447795,"The efficacy of psychologically based interventions to improve anxiety, depression and quality of life in COPD: a systematic review and meta-analysis","Baraniak A, Sheffield D.",Patient Educ Couns. 2011 Apr;83(1):29-36. doi: 10.1016/j.pec.2010.04.010. Epub 2010 May 5.,Baraniak A,Patient Educ Couns,2011,2010/05/08,,,10.1016/j.pec.2010.04.010
Review,31439435,Effect of interventions including provision of personalised cancer risk information on accuracy of risk perception and psychological responses: A systematic review and meta-analysis,"Bayne M, Fairey M, Silarova B, Griffin SJ, Sharp SJ, Klein WMP, Sutton S, Usher-Smith JA.",Patient Educ Couns. 2020 Jan;103(1):83-95. doi: 10.1016/j.pec.2019.08.010. Epub 2019 Aug 11.,Bayne M,Patient Educ Couns,2020,2019/08/24,PMC6919334,,10.1016/j.pec.2019.08.010
Review,34272127,Systematic review and meta-analysis of diabetes specialist delivered insulin education for adults with type 2 diabetes in outpatient settings,"Tian Q, Upsher R, Winkley K.",Patient Educ Couns. 2022 Apr;105(4):835-842. doi: 10.1016/j.pec.2021.06.030. Epub 2021 Jul 2.,Tian Q,Patient Educ Couns,2022,2021/07/17,,,10.1016/j.pec.2021.06.030
Review,37086594,Addressing education and employment outcomes in the provision of healthcare for young people with physical long-term conditions: A systematic review and mixed methods synthesis,"Farre A, Lunt L, Lee R, Verstappen S, McDonagh JE.",Patient Educ Couns. 2023 Jul;112:107765. doi: 10.1016/j.pec.2023.107765. Epub 2023 Apr 17.,Farre A,Patient Educ Couns,2023,2023/04/22,,,10.1016/j.pec.2023.107765
Review,31813713,The effectiveness of behavioral interventions to improve oral health in adolescents at different periods of follow-up: A systematic review and meta-analysis,"Xiang B, Wong HM, Perfecto AP, McGrath CPJ.",Patient Educ Couns. 2020 Apr;103(4):725-733. doi: 10.1016/j.pec.2019.11.030. Epub 2019 Dec 3.,Xiang B,Patient Educ Couns,2020,2019/12/10,,,10.1016/j.pec.2019.11.030
Review,31784330,"Erratum to ""Minority patient preferences, barriers, and facilitators for shared decision-making with health care providers in the USA: A systematic review"" [Patient Educ. Couns. 102 (2019) 1251-1262]","Perez Jolles M, Richmond J, Thomas KC.",Patient Educ Couns. 2020 Feb;103(2):430. doi: 10.1016/j.pec.2019.11.014. Epub 2019 Nov 26.,Perez Jolles M,Patient Educ Couns,2020,2019/12/01,,,10.1016/j.pec.2019.11.014
Review,29225062,Systematic review of the empirical investigation of resources to support decision-making regarding BRCA1 and BRCA2 genetic testing in women with breast cancer,"Grimmett C, Pickett K, Shepherd J, Welch K, Recio-Saucedo A, Streit E, Seers H, Armstrong A, Cutress RI, Evans DG, Copson E, Meiser B, Eccles D, Foster C.",Patient Educ Couns. 2018 May;101(5):779-788. doi: 10.1016/j.pec.2017.11.016. Epub 2017 Nov 26.,Grimmett C,Patient Educ Couns,2018,2017/12/12,,,10.1016/j.pec.2017.11.016
Review,28442156,Treatment decision-making in ductal carcinoma in situ: A mixed methods systematic review of women's experiences and information needs,"Rutherford C, Mercieca-Bebber R, Butow P, Wu JL, King MT.",Patient Educ Couns. 2017 Sep;100(9):1654-1666. doi: 10.1016/j.pec.2017.04.009. Epub 2017 Apr 15.,Rutherford C,Patient Educ Couns,2017,2017/04/27,,,10.1016/j.pec.2017.04.009
Review,34620518,Effectiveness of technological interventions to improve healthcare communication with children with long-term conditions: A systematic review and meta-analysis of randomised controlled trials,"Dorgeat E, Adeleye A, Lifford KJ, Edwards A.",Patient Educ Couns. 2022 Jun;105(6):1411-1426. doi: 10.1016/j.pec.2021.09.033. Epub 2021 Sep 29.,Dorgeat E,Patient Educ Couns,2022,2021/10/08,,,10.1016/j.pec.2021.09.033
Review,33573916,The effect of culturally-adapted health education interventions among culturally and linguistically diverse (CALD) patients with a chronic illness: A meta-analysis and descriptive systematic review,"Lambert S, Schaffler JL, Ould Brahim L, Belzile E, Laizner AM, Folch N, Rosenberg E, Maheu C, Ciofani L, Dubois S, Gélinas-Phaneuf E, Drouin S, Leung K, Tremblay S, Clayberg K, Ciampi A.",Patient Educ Couns. 2021 Jul;104(7):1608-1635. doi: 10.1016/j.pec.2021.01.023. Epub 2021 Jan 20.,Lambert S,Patient Educ Couns,2021,2021/02/12,,,10.1016/j.pec.2021.01.023
Review,29422231,"Health professional-patient communication practices in East Asia: An integrative review of an emerging field of research and practice in Hong Kong, South Korea, Japan, Taiwan, and Mainland China","Pun JKH, Chan EA, Wang S, Slade D.",Patient Educ Couns. 2018 Jul;101(7):1193-1206. doi: 10.1016/j.pec.2018.01.018. Epub 2018 Jan 31.,Pun JKH,Patient Educ Couns,2018,2018/02/10,,,10.1016/j.pec.2018.01.018
Review,40628139,"Corrigendum to ""The immediate, intermediate, and long-term effectiveness of audiovisuals for providing pre-treatment information to patients with cancer: A systematic review"" [Patient Educ Couns 130 (2025) 108399]","Duimel SLL, van Son RJJH, Linn AJ, van den Brekel MWM, Balm AJM, Mierden SV, Giani S, Weert JCMV.",Patient Educ Couns. 2025 Oct;139:109215. doi: 10.1016/j.pec.2025.109215. Epub 2025 Jul 7.,Duimel SLL,Patient Educ Couns,2025,2025/07/08,,,10.1016/j.pec.2025.109215
Review,26856778,Identifying components of self-management interventions that improve health-related quality of life in chronically ill patients: Systematic review and meta-regression analysis,"Jonkman NH, Schuurmans MJ, Groenwold RHH, Hoes AW, Trappenburg JCA.",Patient Educ Couns. 2016 Jul;99(7):1087-1098. doi: 10.1016/j.pec.2016.01.022. Epub 2016 Feb 1.,Jonkman NH,Patient Educ Couns,2016,2016/02/10,,,10.1016/j.pec.2016.01.022
Review,38538384,Corrigendum to 'Patient-related characteristics considered to affect patient involvement in shared decision making about treatment: A scoping review of the qualitative literature' Patient Education and Counseling 111 (2023) 107677,"Keij SM, Lie HC, Laidsaar-Powell R, Kunneman M, de Boer JE, Moaddine S, Stiggelbout AM, Pieterse AH.",Patient Educ Couns. 2024 Jul;124:108257. doi: 10.1016/j.pec.2024.108257. Epub 2024 Mar 26.,Keij SM,Patient Educ Couns,2024,2024/03/27,,,10.1016/j.pec.2024.108257
Review,27461944,A scoping review of the literature on benefits and challenges of participating in patient education programs aimed at promoting self-management for people living with chronic illness,"Stenberg U, Haaland-Øverby M, Fredriksen K, Westermann KF, Kvisvik T.",Patient Educ Couns. 2016 Nov;99(11):1759-1771. doi: 10.1016/j.pec.2016.07.027. Epub 2016 Jul 18.,Stenberg U,Patient Educ Couns,2016,2016/07/28,,,10.1016/j.pec.2016.07.027
Review,24560067,A systematic review of the literature on self-management interventions and discussion of their potential relevance for people living with HIV in sub-Saharan Africa,"Aantjes CJ, Ramerman L, Bunders JF.",Patient Educ Couns. 2014 May;95(2):185-200. doi: 10.1016/j.pec.2014.01.007. Epub 2014 Jan 30.,Aantjes CJ,Patient Educ Couns,2014,2014/02/25,,,10.1016/j.pec.2014.01.007
Review,33741232,Barriers and facilitators to the availability of efficacious self-directed digital health tools for adults living with cancer and their caregivers: A systematic literature review and author survey study,"Bamgboje-Ayodele A, Smith A', Short CE, Fardell JE, Shaw J, Beatty L, Higgins K, Tutelman PR, Chambers CT, Girgis A.",Patient Educ Couns. 2021 Oct;104(10):2480-2489. doi: 10.1016/j.pec.2021.03.012. Epub 2021 Mar 10.,Bamgboje-Ayodele A,Patient Educ Couns,2021,2021/03/20,,,10.1016/j.pec.2021.03.012
Review,37604024,A Parkinson care-coordinator may make a difference: A scoping review on multi-sectoral integrated care initiatives for people living with Parkinson's disease and their caregivers,"Vester LB, Haahr A, Nielsen TL, Bartolomeu S, Portillo MC.",Patient Educ Couns. 2023 Nov;116:107931. doi: 10.1016/j.pec.2023.107931. Epub 2023 Aug 9.,Vester LB,Patient Educ Couns,2023,2023/08/21,,,10.1016/j.pec.2023.107931
Review,23566428,A systematic literature review of diabetes self-management education features to improve diabetes education in women of Black African/Caribbean and Hispanic/Latin American ethnicity,"Gucciardi E, Chan VW, Manuel L, Sidani S.",Patient Educ Couns. 2013 Aug;92(2):235-45. doi: 10.1016/j.pec.2013.03.007. Epub 2013 Apr 6.,Gucciardi E,Patient Educ Couns,2013,2013/04/10,,,10.1016/j.pec.2013.03.007
Review,39671718,"Corrigendum to ""Parental experiences of end-of-life decision making in neonatal intensive care unit: A systematic review and qualitative data synthesis"" [Patient Educ Couns 131 (2025) 108546]","Ma Y, Gao J, Zhang C, Zhang L, Lu L.",Patient Educ Couns. 2025 Mar;132:108581. doi: 10.1016/j.pec.2024.108581. Epub 2024 Dec 12.,Ma Y,Patient Educ Couns,2025,2024/12/13,,,10.1016/j.pec.2024.108581
Review,31301922,A systematic review examining whether community-based self-management programs for older adults with chronic conditions actively engage participants and teach them patient-oriented self-management strategies,"Warner G, Packer TL, Kervin E, Sibbald K, Audulv Å.",Patient Educ Couns. 2019 Dec;102(12):2162-2182. doi: 10.1016/j.pec.2019.07.002. Epub 2019 Jul 2.,Warner G,Patient Educ Couns,2019,2019/07/15,,,10.1016/j.pec.2019.07.002
Review,31542186,Effect of diabetes self-management education on glycemic control in Latino adults with type 2 diabetes: A systematic review and meta-analysis,"Hildebrand JA, Billimek J, Lee JA, Sorkin DH, Olshansky EF, Clancy SL, Evangelista LS.",Patient Educ Couns. 2020 Feb;103(2):266-275. doi: 10.1016/j.pec.2019.09.009. Epub 2019 Sep 9.,Hildebrand JA,Patient Educ Couns,2020,2019/09/23,PMC8087170,NIHMS1696323,10.1016/j.pec.2019.09.009
Review,32192783,Self-management support provided by trained asthma educators result in improved quality of life and asthma control compared to usual care: A systematic review and meta-analysis,"Babineau-Therrien J, Boulet LP, Gagné M.",Patient Educ Couns. 2020 Aug;103(8):1498-1506. doi: 10.1016/j.pec.2020.02.040. Epub 2020 Feb 29.,Babineau-Therrien J,Patient Educ Couns,2020,2020/03/21,,,10.1016/j.pec.2020.02.040
Review,26054455,Identifying the determinants of adjuvant hormonal therapy medication taking behaviour in women with stages I-III breast cancer: A systematic review and meta-analysis,"Cahir C, Guinan E, Dombrowski SU, Sharp L, Bennett K.",Patient Educ Couns. 2015 May 30:S0738-3991(15)00234-7. doi: 10.1016/j.pec.2015.05.013. Online ahead of print.,Cahir C,Patient Educ Couns,2015,2015/06/10,,,10.1016/j.pec.2015.05.013
